date,bps
202411060700,4723212391.799999
202411060730,5042571339.333334
202411060800,5165486877.1
202411060830,5135819993.166667
202411060900,5135819993.166667
202411060930,5371924898.6
202411061000,5194677641.066667
202411061030,5062674654.633333
202411061100,5162639322.366667
202411061130,5058278799.166666
202411061200,5058278799.166666
202411061230,5544764917.7
202411061300,5305908658.033333
202411061330,5977605103.933333
202411061400,6309417378.666666
202411061430,6669452998.3
202411061500,7703567240.366667
202411061530,7703567240.366667
202411061600,8321290802.2
202411061630,8817781595.266666
202411061700,9043533083.666666
202411061730,9043533083.666666
202411061800,8725241396.066666
202411061830,9176047424.366667
202411061900,10210277317.933334
202411061930,10840575685.666666
202411062000,10662200254.3
202411062030,11306559629.966667
202411062100,10522415375.4
202411062130,9936813364.666668
202411062200,8331613070
202411062230,7523394011.4
202411062300,5103134740.766666
202411062330,4231644088.7333336
202411070000,3613103415.8
202411070030,3753708279.9666667
202411070100,2498527682.4333334
202411070130,2542479637.866667
202411070200,2568281545.5333333
202411070230,1992975444.4666667
202411070300,1966879602.0666666
202411070330,2137455838.4
202411070400,2161435968.4333334
202411070430,2543195019.133333
202411070500,3245713622.333333
202411070530,3888194450.0666666
202411070600,4643210709.166666
202411070630,4657648107.633333
202411070700,4577899959.666666
202411070730,5532618421.966666
202411070800,4786392153.533333
202411070830,4561165117.4
202411070900,4642997848.966667
202411070930,4608036512.133333
202411071000,4608036512.133333
202411071030,4917557515.2
202411071100,4822097123.5
202411071130,4298359943.533333
202411071200,4642997333
202411071230,4642997333
202411071300,4472730658.533333
202411071330,5034181161.299999
202411071400,5034181161.299999
202411071430,5850168741.766666
202411071500,6371951045.966666
202411071530,6371951045.966666
202411071600,6890814051.966667
202411071630,8087598569.733334
202411071700,11120894251.333332
202411071730,14166160635.366665
202411071800,13871084486.566666
202411071830,12599129034.366667
202411071900,12613381620.266666
202411071930,12763390284.8
202411072000,13107711508.466667
202411072030,13058761070.233334
202411072100,12418222598.9
202411072130,11387308169.433334
202411072200,10231838578.9
202411072230,8156464336.433333
202411072300,6052657348.333333
202411072330,5094822093.366667
202411080000,4262070277
202411080030,4944217927.9
202411080100,3142240686.0333333
202411080130,2775823700.4666667
202411080200,2580921561.866667
202411080230,2438440409.733333
202411080300,2246969099.4
202411080330,2196344399.833333
202411080400,2280353156.5
202411080430,2489791147.166667
202411080500,3143246187.6
202411080530,4232521060.8
202411080600,4319612081.9
202411080630,4829143128.633333
202411080700,4961819367.5
202411080730,5546366674.733334
202411080800,5389188590.066667
202411080830,5509046148.366667
202411080900,6122054245
202411080930,5040980196.066667
202411081000,5004531653.733334
202411081030,5073932300.233334
202411081100,4655867512.966667
202411081130,5463403340.6
202411081200,4638242131.633333
202411081230,5054108890.466667
202411081300,4954559837.4
202411081330,5699318984.366667
202411081400,6122789916.8
202411081430,6113986653.3
202411081500,7460455401.866667
202411081530,6975370858.766666
202411081600,7287267533.733334
202411081630,9573831476.866665
202411081700,9713509262.400002
202411081730,8912439342.266666
202411081800,9318315648.933332
202411081830,9630019785.933334
202411081900,10375613875.566666
202411081930,9777285896.033333
202411082000,9165609256.066666
202411082030,10737947349.833332
202411082100,11179880858.3
202411082130,10920691821.866665
202411082200,9071806127.866665
202411082230,8200781102.533333
202411082300,6494132566.966667
202411082330,5656764042.566667
202411090000,4910150549.6
202411090030,5298709805.566667
202411090100,3486484815.633333
202411090130,3194130816.7
202411090200,3101630597.9
202411090230,2623018688.2
202411090300,2106698551.4333334
202411090330,2106698551.4333334
202411090400,2042064301.1999998
202411090430,1952004304.9333334
202411090500,2154764532.4666667
202411090530,2595991598.9333334
202411090600,3201083162.5333333
202411090630,4161995228.466666
202411090700,4740109328.533333
202411090730,5467835882
202411090800,5743689745.166666
202411090830,6025364289.299999
202411090900,6118596800.5
202411090930,6189496803.366667
202411091000,6269726970.833333
202411091030,5717408257.933333
202411091100,5578098489.033333
202411091130,5420248705.9
202411091200,7145330536.1
202411091230,7145330536.1
202411091300,6503235131.266666
202411091330,6578404877.433333
202411091400,6762501016.733334
202411091430,7522507384.700001
202411091500,7408104921.2
202411091530,8085998891.933333
202411091600,8340889900.299999
202411091630,8564444843.7
202411091700,8299965698.9
202411091730,7996067510.533333
202411091800,8424499990.6
202411091830,9065529460.6
202411091900,9842868006.5
202411091930,9775570164.133333
202411092000,9545770096.533333
202411092030,10180149145.366665
202411092100,10289055104.033333
